id,code,name,misc_category_reference
partner_industry_classification_61902,61902,Provision of telecommunications services over existing telecom connection,J
partner_industry_classification_61903,61903,Telecommunications resellers,J
partner_industry_classification_61904,61904,Provision of telecommunications services over existing telecom connections VOIP (Voice Over Internet Protocol) provision,J
partner_industry_classification_61905,61905,Provision of specialized telecommunications applications,J
partner_industry_classification_61909,61909,Other telecommunications activities n.e.c.,J
partner_industry_classification_62010,62010,Computer programming activities,J
partner_industry_classification_62021,62021,Computer consultancy,J
partner_industry_classification_62022,62022,Computer facilities management activities,J
partner_industry_classification_62091,62091,Information Communication Technology (ICT) system security,J
partner_industry_classification_62099,62099,Other information technology service activities n.e.c.,J
partner_industry_classification_63111,63111,"Activities of providing infrastructure for hosting, data processing services and related activities",J
partner_industry_classification_63112,63112,Data processing activities,J
partner_industry_classification_63120,63120,Web portals,J
partner_industry_classification_63910,63910,News syndicate and news agency activities,J
partner_industry_classification_63990,63990,Other information service activities n.e.c.,J
partner_industry_classification_64110,64110,Central banking,K
partner_industry_classification_64191,64191,Commercial Banks,K
partner_industry_classification_64192,64192,Islamic Banks,K
partner_industry_classification_64193,64193,Offshore Banks,K
partner_industry_classification_64194,64194,Investment Banks,K
partner_industry_classification_64195,64195,Development financial institutions (with deposit taking functions),K
partner_industry_classification_64199,64199,Other monetary intermediation (with deposit taking functions) n.e.c.,K
partner_industry_classification_64200,64200,Activities of holding companies,K
partner_industry_classification_64301,64301,Venture capital companies,K
partner_industry_classification_64302,64302,Unit trust fund excludes REITs,K
partner_industry_classification_64303,64303,Property unit trust (REITs),K
partner_industry_classification_64304,64304,Other administration of trusts accounts,K
partner_industry_classification_64309,64309,"Trusts, funds and similar financial entities n.e.c.",K
partner_industry_classification_64910,64910,Financial leasing activities,K
partner_industry_classification_64921,64921,Development financial institutions (without deposit taking functions),K
partner_industry_classification_64922,64922,Credit card services,K
partner_industry_classification_64923,64923,Licensed money lending activities,K
partner_industry_classification_64924,64924,Pawnshops and pawnbrokers includes Ar-Rahnu,K
partner_industry_classification_64925,64925,Co-operative with credits functions,K
partner_industry_classification_64929,64929,Other credit granting n.e.c.,K
partner_industry_classification_64991,64991,Factoring companies,K
partner_industry_classification_64992,64992,Representative office of foreign banks,K
partner_industry_classification_64993,64993,Nominee companies,K
partner_industry_classification_64999,64999,"Other financial service activities, except insurance/takaful and pension funding n.e.c.",K
partner_industry_classification_65111,65111,Life insurance,K
partner_industry_classification_65112,65112,Family takaful,K
partner_industry_classification_65121,65121,General insurance,K
partner_industry_classification_65122,65122,General takaful,K
partner_industry_classification_65123,65123,Composite insurance,K
partner_industry_classification_65124,65124,Offshore insurance,K
partner_industry_classification_65125,65125,Offshore takaful,K
partner_industry_classification_65201,65201,Life reinsurance,K
partner_industry_classification_65202,65202,Family retakaful,K
partner_industry_classification_65203,65203,General reinsurance,K
partner_industry_classification_65204,65204,General retakaful,K
partner_industry_classification_65205,65205,Composite retakaful,K
partner_industry_classification_65206,65206,Offshore reinsurance,K
partner_industry_classification_65207,65207,Offshore retakaful,K
partner_industry_classification_65301,65301,Pension funding,K
partner_industry_classification_65302,65302,Provident funding,K
partner_industry_classification_66111,66111,Stock exchanges,K
partner_industry_classification_66112,66112,Exchanges for commodity contracts,K
partner_industry_classification_66113,66113,Securities exchange,K
partner_industry_classification_66114,66114,Exchanges for commodity futures contracts,K
partner_industry_classification_66119,66119,Administration of financial markets n.e.c.,K
partner_industry_classification_66121,66121,"Stock, share and bond brokers",K
partner_industry_classification_66122,66122,Commodity brokers and dealers,K
partner_industry_classification_66123,66123,Gold bullion dealers,K
partner_industry_classification_66124,66124,Foreign exchange broker and dealers (Bureaux de change),K
partner_industry_classification_66125,66125,Money-changing services,K
partner_industry_classification_66129,66129,Other financial and commodity futures brokers and dealers,K
partner_industry_classification_66191,66191,Investment advisory services,K
partner_industry_classification_66192,66192,Financial consultancy services,K
partner_industry_classification_66199,66199,Activities auxiliary to finance n.e.c.,K
partner_industry_classification_66211,66211,Insurance adjusting service,K
partner_industry_classification_66212,66212,Takaful adjusting service,K
partner_industry_classification_66221,66221,Insurance agents,K
partner_industry_classification_66222,66222,Takaful agents,K
partner_industry_classification_66223,66223,Insurance brokers,K
partner_industry_classification_66224,66224,Takaful brokers,K
partner_industry_classification_66290,66290,"Other activities auxiliary to insurance, takaful and pension funding",K
partner_industry_classification_66301,66301,Management of pension funds,K
partner_industry_classification_66302,66302,Assets/portfolio management,K
partner_industry_classification_66303,66303,Unit trust management companies,K
partner_industry_classification_68101,68101,"Buying, selling, renting and operating of self-owned or leased real estate – residential buildings",L
partner_industry_classification_68102,68102,"Buying, selling, renting and operating of self-owned or leased real estate – non-residential buildings",L
partner_industry_classification_68103,68103,"Buying, selling, renting and operating of self-owned or leased real estate – land",L
partner_industry_classification_68104,68104,"Development of building projects for own operation, i.e. for renting of space in these buildings",L
partner_industry_classification_68109,68109,Real estate activities with own or leased property n.e.c.,L
partner_industry_classification_68201,68201,"Activities of real estate agents and brokers for buying, selling and renting of real estate",L
partner_industry_classification_68202,68202,Management of real estate on a fee or contract basis,L
partner_industry_classification_68203,68203,Appraisal services for real estate,L
partner_industry_classification_68209,68209,Real estate activities on a fee or contract basis n.e.c.,L
partner_industry_classification_69100,69100,Legal activities,M
partner_industry_classification_69200,69200,"Accounting, bookkeeping and auditing activities; tax consultancy",M
partner_industry_classification_70100,70100,Activities of head offices,M
partner_industry_classification_70201,70201,Business management consultancy services,M
partner_industry_classification_70202,70202,Human resource consultancy services,M
partner_industry_classification_70203,70203,Consultancy services in public relation and communications,M
partner_industry_classification_70209,70209,Other management consultancy activities n.e.c,M
partner_industry_classification_71101,71101,Architectural services,M
partner_industry_classification_71102,71102,Engineering services,M
partner_industry_classification_71103,71103,Land surveying services,M
partner_industry_classification_71109,71109,Other architectural and engineering activities and related technical consultancy n.e.c.,M
partner_industry_classification_71200,71200,Technical testing and analysis,M
partner_industry_classification_72101,72101,Research and development on natural sciences,M
partner_industry_classification_72102,72102,Research and development on engineering and technology,M
partner_industry_classification_72103,72103,Research and development on medical sciences,M
partner_industry_classification_72104,72104,Research and development on biotechnology,M
partner_industry_classification_72105,72105,Research and development on agricultural sciences,M
partner_industry_classification_72106,72106,Research and development on Information Communication Technology (ICT),M
partner_industry_classification_72109,72109,Research and development on other natural science and engineering n.e.c.,M
partner_industry_classification_72201,72201,Research and development on social sciences,M
partner_industry_classification_72202,72202,Research and development on humanities,M
partner_industry_classification_72209,72209,Research and development of other social sciences and humanities n.e.c.,M
partner_industry_classification_73100,73100,Advertising,M
partner_industry_classification_73200,73200,Market research and public opinion polling,M
partner_industry_classification_74101,74101,Activities of interior decorators,M
partner_industry_classification_74102,74102,Services of graphic designers,M
partner_industry_classification_74103,74103,Fashion design services,M
partner_industry_classification_74109,74109,Specialized design activities n.e.c.,M
partner_industry_classification_74200,74200,Photographic activities,M
partner_industry_classification_74901,74901,Translation and interpretation activities,M
partner_industry_classification_74902,74902,Business brokerage activities,M
partner_industry_classification_74903,74903,Security consulting,M
partner_industry_classification_74904,74904,Activities of quantity surveyors,M
partner_industry_classification_74905,74905,"Activities of consultants other than architecture, engineering and management consultants",M
partner_industry_classification_74909,74909,"Any other professional, scientific and technical activities n.e.c.",M
partner_industry_classification_75000,75000,VETERINARY ACTIVITIES,M
partner_industry_classification_77101,77101,Renting and operational leasing of passenger cars (without driver),N
partner_industry_classification_77102,77102,"Renting and operational leasing of trucks, utility trailers and recreational vehicles",N
partner_industry_classification_77211,77211,"Renting and leasing of pleasure boats, canoes, sailboats",N
partner_industry_classification_77212,77212,Renting and leasing of bicycles,N
partner_industry_classification_77213,77213,Renting and leasing of beach chairs and umbrellas,N
partner_industry_classification_77219,77219,Renting and leasing of other sports equipment n.e.c.,N
partner_industry_classification_77220,77220,"Renting of video tapes, records, CDs, DVDs",N
partner_industry_classification_77291,77291,"Renting and leasing of textiles, wearing apparel and footwear",N
partner_industry_classification_77292,77292,"Renting and leasing of furniture, pottery and glass, kitchen and tableware, electrical appliances and house wares",N
partner_industry_classification_77293,77293,"Renting and leasing of jewellery, musical instruments, scenery and costumes",N
partner_industry_classification_77294,77294,"Renting and leasing of books, journals and magazines",N
partner_industry_classification_77295,77295,Renting and leasing of machinery and equipment used by amateurs or as a hobby,N
partner_industry_classification_77296,77296,Renting of flowers and plants,N
partner_industry_classification_77297,77297,Renting and leasing of electronic equipment for household use,N
partner_industry_classification_77299,77299,Renting and leasing of other personal and household goods n.e.c.,N
partner_industry_classification_77301,77301,"Renting and operational leasing, without operator, of other machinery and equipment that are generally used as capital goods by industries",N
partner_industry_classification_77302,77302,Renting and operational leasing of land-transport equipment (other than motor vehicles) without drivers,N
partner_industry_classification_77303,77303,Renting and operational leasing of water-transport equipment without operator,N
partner_industry_classification_77304,77304,Renting and operational leasing of air transport equipment without operator,N
partner_industry_classification_77305,77305,Renting and operational leasing of agricultural and forestry machinery and equipment without operator,N
partner_industry_classification_77306,77306,Renting and operational leasing of construction and civil-engineering machinery and equipment without operator,N
partner_industry_classification_77307,77307,Rental and operational leasing of office machinery and equipment without operator,N
partner_industry_classification_77309,77309,"Renting and leasing of other machinery, equipment and tangible goods n.e.c.",N
partner_industry_classification_77400,77400,"Leasing of intellectual property and similar products, except copyrighted works",N
partner_industry_classification_78100,78100,Activities of employment placement agencies,N
partner_industry_classification_78200,78200,Temporary employment agency activities,N
partner_industry_classification_78300,78300,Provision of human resources for client businesses,N
partner_industry_classification_79110,79110,Travel agency activities,N
partner_industry_classification_79120,79120,Tour operator activities,N
partner_industry_classification_79900,79900,Other reservation service and related activities,N
partner_industry_classification_80100,80100,Private security activities,N
partner_industry_classification_80200,80200,Security systems service activities,N
partner_industry_classification_80300,80300,Investigation and detective activities,N
partner_industry_classification_81100,81100,Combined facilities support activities,N
partner_industry_classification_81210,81210,General cleaning of buildings,N
partner_industry_classification_81291,81291,Cleaning of buildings of all types,N
partner_industry_classification_81292,81292,Swimming pool cleaning and maintenance services,N
partner_industry_classification_81293,81293,Cleaning of industrial machinery,N
partner_industry_classification_81294,81294,"Cleaning of trains, buses, planes",N
partner_industry_classification_81295,81295,Cleaning of pest control services not in connection with agriculture,N
partner_industry_classification_81296,81296,Disinfecting and exterminating activities,N
partner_industry_classification_81297,81297,Cleaning of sea tankers,N
partner_industry_classification_81299,81299,"Other building and industrial cleaning activities, n.e.c.",N
partner_industry_classification_81300,81300,Landscape care and maintenance service activities,N
partner_industry_classification_82110,82110,Combined office administrative service activities,N
partner_industry_classification_82191,82191,"Document preparation, editing and/or proofreading",N
partner_industry_classification_82192,82192,"Typing, word processing or desktop publishing",N
partner_industry_classification_82193,82193,Secretarial support services,N
partner_industry_classification_82194,82194,Transcription of documents and other secretarial services,N
partner_industry_classification_82195,82195,Provision of mailbox rental and other postal and mailing services,N
partner_industry_classification_82196,82196,"Photocopying, duplicating, blueprinting",N
partner_industry_classification_82199,82199,"Photocopying, document preparation and other specialized office support activities n.e.c.",N
partner_industry_classification_82200,82200,Activities of call centres,N
partner_industry_classification_82301,82301,"Organization, promotions and/or management of event",N
partner_industry_classification_82302,82302,"Meeting, incentive, convention, exhibition (MICE)",N
partner_industry_classification_82910,82910,Activities of collection agencies and credit bureaus,N
partner_industry_classification_82920,82920,"Packaging activities on a fee or contract basis, whether or not these involve an automated process",N
partner_industry_classification_82990,82990,Other business support service activities n.e.c.,N
partner_industry_classification_84111,84111,General (overall) public administration activities,O
partner_industry_classification_84112,84112,Ancillary service activities for the government as a whole,O
partner_industry_classification_84121,84121,Administrative educational services,O
partner_industry_classification_84122,84122,Administrative health care services,O
partner_industry_classification_84123,84123,Administrative housing and local government services,O
partner_industry_classification_84124,84124,"Administrative recreational, cultural, arts and sports services",O
partner_industry_classification_84125,84125,Administrative religious affairs services,O
partner_industry_classification_84126,84126,Administrative welfare services,O
partner_industry_classification_84129,84129,Other community and social affairs services,O
partner_industry_classification_84131,84131,Domestic and international trade affairs,O
partner_industry_classification_84132,84132,Agriculture and rural development affairs,O
partner_industry_classification_84133,84133,Primary industries affairs,O
partner_industry_classification_84134,84134,Public works affairs,O
partner_industry_classification_84135,84135,Transport affairs,O
partner_industry_classification_84136,84136,"Energy, telecommunication and postal affairs",O
partner_industry_classification_84137,84137,Tourism affairs,O
partner_industry_classification_84138,84138,Human resource affairs,O
partner_industry_classification_84139,84139,Other regulation of and contribution to more efficient operation of businesses n.e.c.,O
partner_industry_classification_84210,84210,Foreign affairs,O
partner_industry_classification_84220,84220,Military and civil defence services,O
partner_industry_classification_84231,84231,Police service,O
partner_industry_classification_84232,84232,Prison service,O
partner_industry_classification_84233,84233,Immigration service,O
partner_industry_classification_84234,84234,National registration service,O
partner_industry_classification_84235,84235,Judiciary and legal service,O
partner_industry_classification_84236,84236,Firefighting and fire prevention,O
partner_industry_classification_84239,84239,Other public order and safety affairs related services,O
partner_industry_classification_84300,84300,Compulsory social security activities e.g. SOCSO,O
partner_industry_classification_85101,85101,Pre-primary education (Public),P
partner_industry_classification_85102,85102,Pre-primary education (Private),P
partner_industry_classification_85103,85103,Primary education (Public),P
partner_industry_classification_85104,85104,Primary education (Private),P
partner_industry_classification_85211,85211,General school secondary education (Public),P
partner_industry_classification_85212,85212,General school secondary education (Private),P
partner_industry_classification_85221,85221,Technical and vocational education below the level of higher education (Public),P
partner_industry_classification_85222,85222,Technical and vocational education below the level of higher education (Private),P
partner_industry_classification_85301,85301,College and university education (Public),P
partner_industry_classification_85302,85302,College and university education (Private),P
partner_industry_classification_85411,85411,Sports instruction,P
partner_industry_classification_85412,85412,Martial arts instruction,P
partner_industry_classification_85419,85419,Any other sports and recreation education n.e.c,P
partner_industry_classification_85421,85421,Music and dancing school,P
partner_industry_classification_85429,85429,Any other cultural education n.e.c.,P
partner_industry_classification_85491,85491,Tuition centre,P
partner_industry_classification_85492,85492,Driving school,P
partner_industry_classification_85493,85493,Religious instruction,P
partner_industry_classification_85494,85494,Computer training,P
partner_industry_classification_85499,85499,Others education n.e.c,P
partner_industry_classification_85500,85500,Educational support services for provision of non-instructional services,P
partner_industry_classification_86101,86101,Hospital activities,Q
partner_industry_classification_86102,86102,Maternity home services (outside hospital),Q
partner_industry_classification_86201,86201,General medical services,Q
partner_industry_classification_86202,86202,Specialized medical services,Q
partner_industry_classification_86203,86203,Dental services,Q
partner_industry_classification_86901,86901,Dialysis Centres,Q
partner_industry_classification_86902,86902,Medical laboratories,Q
partner_industry_classification_86903,86903,Physiotherapy and occupational therapy service,Q
partner_industry_classification_86904,86904,Acupuncture services,Q
partner_industry_classification_86905,86905,Herbalist and homeopathy services,Q
partner_industry_classification_86906,86906,Ambulance services,Q
partner_industry_classification_86909,86909,Other human health services n.e.c.,Q
partner_industry_classification_87101,87101,Homes for the elderly with nursing care,Q
partner_industry_classification_87102,87102,Nursing homes,Q
partner_industry_classification_87103,87103,Palliative or hospices,Q
partner_industry_classification_87201,87201,Drug rehabilitation centres,Q
partner_industry_classification_87209,87209,Other residential care activities for mental retardation n.e.c.,Q
partner_industry_classification_87300,87300,Residential care activities for the elderly and disabled,Q
partner_industry_classification_87901,87901,Orphanages,Q
partner_industry_classification_87902,87902,Welfare homes services,Q
partner_industry_classification_87909,87909,Other residential care activities n.e.c.,Q
partner_industry_classification_88101,88101,Day-care activities for the elderly or for handicapped adults,Q
partner_industry_classification_88109,88109,Others social work activities without accommodation for the elderly and disabled,Q
partner_industry_classification_88901,88901,Counselling service,Q
partner_industry_classification_88902,88902,Child day-care activities,Q
partner_industry_classification_88909,88909,Other social work activities without accommodation n.e.c.,Q
partner_industry_classification_90001,90001,"Theatrical producer, singer group band and orchestra entertainment services",R
partner_industry_classification_90002,90002,Operation of concert and theatre halls and other arts facilities,R
partner_industry_classification_90003,90003,"Activities of sculptors, painters, cartoonists, engravers, etchers",R
partner_industry_classification_90004,90004,"Activities of individual writers, for all subjects",R
partner_industry_classification_90005,90005,Activities of independent journalists,R
partner_industry_classification_90006,90006,Restoring of works of art such as painting,R
partner_industry_classification_90007,90007,"Activities of producers or entrepreneurs of arts live events, with or without facilities",R
partner_industry_classification_90009,90009,"Creative, arts and entertainment activities n.e.c.",R
partner_industry_classification_91011,91011,Documentation and information activities of libraries of all kinds,R
partner_industry_classification_91012,91012,Stock photo libraries and services,R
partner_industry_classification_91021,91021,Operation of museums of all kinds,R
partner_industry_classification_91022,91022,Operation of historical sites and buildings,R
partner_industry_classification_91031,91031,Operation of botanical and zoological gardens,R
partner_industry_classification_91032,91032,"Operation of nature reserves, including wildlife preservation",R
partner_industry_classification_92000,92000,GAMBLING AND BETTING ACTIVITIES,R
partner_industry_classification_93111,93111,"Football, hockey, cricket, baseball, badminton, futsal, paintball",R
partner_industry_classification_93112,93112,Racetracks for auto,R
partner_industry_classification_93113,93113,Equestrian clubs,R
partner_industry_classification_93114,93114,"Swimming pools and stadiums, ice-skating arenas",R
partner_industry_classification_93115,93115,Track and field stadium,R
partner_industry_classification_93116,93116,Golf courses,R
partner_industry_classification_93117,93117,Bowling centre,R
partner_industry_classification_93118,93118,Fitness centres,R
partner_industry_classification_93119,93119,Organization and operation of outdoor or indoor sports events for professionals or amateurs by organizations with own facilities,R
partner_industry_classification_93120,93120,"The operation of sports clubs such as football club, bowling club, swimming club",R
partner_industry_classification_93191,93191,"Activities of producers or promoters of sports events, with or without facilities",R
partner_industry_classification_93192,93192,Activities of sports leagues and regulating bodies,R
partner_industry_classification_93193,93193,Activities of related to promotion of sporting events,R
partner_industry_classification_93199,93199,Other sports activities n.e.c.,R
partner_industry_classification_93210,93210,Activities of amusement parks and theme parks,R
partner_industry_classification_93291,93291,Activities of recreation parks and beaches,R
partner_industry_classification_93292,93292,Operation of recreational transport facilities,R
partner_industry_classification_93293,93293,Renting of leisure and pleasure equipment as an integral part of recreational facilities,R
partner_industry_classification_93294,93294,Operation of fairs and shows of a recreational nature,R
partner_industry_classification_93295,93295,Operation of discotheques and dance floors,R
partner_industry_classification_93296,93296,"Activities of producers or entrepreneurs of live events other than arts or sports events, with or without facilities",R
partner_industry_classification_93297,93297,Cyber Café/Internet Centre,R
partner_industry_classification_93299,93299,Any other amusement and recreation activities n.e.c.,R
partner_industry_classification_94110,94110,Activities of business and employers membership organizations,S
partner_industry_classification_94120,94120,Activities of professional membership organizations,S
partner_industry_classification_94200,94200,Activities of trade unions,S
partner_industry_classification_94910,94910,Activities of religious organizations,S
partner_industry_classification_94920,94920,Activities of political organizations,S
partner_industry_classification_94990,94990,Activities of other membership organizations n.e.c.,S
partner_industry_classification_95111,95111,Repair of electronic equipment,S
partner_industry_classification_95112,95112,Repair and maintenance of computer terminals,S
partner_industry_classification_95113,95113,Repair and maintenance of hand-held computers (PDA's),S
partner_industry_classification_95121,95121,Repair and maintenance of cordless telephones,S
partner_industry_classification_95122,95122,Repair and maintenance of cellular phones,S
partner_industry_classification_95123,95123,Repair and maintenance of carrier equipment modems,S
partner_industry_classification_95124,95124,Repair and maintenance of fax machines,S
partner_industry_classification_95125,95125,Repair and maintenance of communications transmission equipment,S
partner_industry_classification_95126,95126,Repair and maintenance of two-way radios,S
partner_industry_classification_95127,95127,Repair and maintenance of commercial TV and video cameras,S
partner_industry_classification_95211,95211,"Repair and maintenance of television, radio receivers",S
partner_industry_classification_95212,95212,Repair and maintenance of VCR/DVD/VCD,S
partner_industry_classification_95213,95213,Repair and maintenance of CD players,S
partner_industry_classification_95214,95214,Repair and maintenance of household-type video cameras,S
partner_industry_classification_95221,95221,Repair and servicing of household appliances,S
partner_industry_classification_95222,95222,Repair and servicing of home and garden equipment,S
partner_industry_classification_95230,95230,Repair of footwear and leather goods,S
partner_industry_classification_95240,95240,Repair of furniture and home furnishings,S
partner_industry_classification_95291,95291,Repair of bicycles,S
partner_industry_classification_95292,95292,Repair and alteration of clothing,S
partner_industry_classification_95293,95293,Repair and alteration of jewellery,S
partner_industry_classification_95294,95294,"Repair of watches, clocks and their parts",S
partner_industry_classification_95295,95295,Repair of sporting goods,S
partner_industry_classification_95296,95296,Repair of musical instruments,S
partner_industry_classification_95299,95299,Repair of other personal and household goods n.e.c.,S
partner_industry_classification_96011,96011,"Laundering and dry-cleaning, pressing",S
partner_industry_classification_96012,96012,"Carpet and rug shampooing, and drapery and curtain cleaning, whether on clients' premises or not",S
partner_industry_classification_96013,96013,"Provision of linens, work uniforms and related items by laundries",S
partner_industry_classification_96014,96014,Diaper supply services,S
partner_industry_classification_96020,96020,Hairdressing and other beauty treatment,S
partner_industry_classification_96031,96031,Preparing the dead for burial or cremation and embalming and morticians' services,S
partner_industry_classification_96032,96032,Providing burial or cremation services,S
partner_industry_classification_96033,96033,Rental of equipped space in funeral parlours,S
partner_industry_classification_96034,96034,Rental or sale of graves,S
partner_industry_classification_96035,96035,Maintenance of graves and mausoleums,S
partner_industry_classification_96091,96091,"Activities of sauna, steam baths, massage salons",S
partner_industry_classification_96092,96092,Astrological and spiritualists' activities,S
partner_industry_classification_96093,96093,"Social activities such as escort services, dating services, services of marriage bureaux",S
partner_industry_classification_96094,96094,Pet care services,S
partner_industry_classification_96095,96095,Genealogical organizations,S
partner_industry_classification_96096,96096,"Shoe shiners, porters, valet car parkers",S
partner_industry_classification_96097,96097,Concession operation of coin-operated personal service machines,S
partner_industry_classification_96099,96099,Other service activities n.e.c.,S
partner_industry_classification_97000,97000,Activities of households as employers of domestic personnel,T
partner_industry_classification_98100,98100,Undifferentiated goods-producing activities of private households for own use,T
partner_industry_classification_98200,98200,Undifferentiated service-producing activities of private households for own use,T
partner_industry_classification_99000,99000,Activities of extraterritorial organization and bodies,U
